timestamp,model,repeat,test_id,category,pass,duration_s,status,tool_calls_seen,tool_calls_count,validator_details
2026-03-01T13:03:38,deepseek/deepseek-r1-0528-qwen3-8b,1,reasoning_04_two_numbers,reasoning,True,31.0789,ok,False,0,"got=(7.0,4.0) expected=(7.0,4.0) tol=1e-06"
2026-03-01T13:03:53,deepseek/deepseek-r1-0528-qwen3-8b,1,coding_01_median,coding,True,15.6626,ok,False,0,stdout=3 dur=0.077s expected=3
2026-03-01T13:04:22,deepseek/deepseek-r1-0528-qwen3-8b,1,coding_02_palindrome,coding,True,28.8494,ok,False,0,stdout=True dur=0.067s expected=True
2026-03-01T13:06:07,deepseek/deepseek-r1-0528-qwen3-8b,1,tooluse_01_calc,tooluse,False,104.4231,ok,True,2,got=17.0 expected=162 diff=145.0 tol=1e-06
2026-03-01T13:06:45,deepseek/deepseek-r1-0528-qwen3-8b,1,tooluse_02_kv,tooluse,False,37.812,ok,False,0,missing=['seahorse']
2026-03-01T13:07:24,deepseek/deepseek-r1-0528-qwen3-8b,2,reasoning_01_discount,reasoning,False,39.8991,ok,False,0,no_number_found
2026-03-01T13:07:49,deepseek/deepseek-r1-0528-qwen3-8b,2,reasoning_02_split,reasoning,True,24.1823,ok,False,0,got=42.0 expected=42.0 diff=0.0 tol=1e-06
2026-03-01T13:08:26,deepseek/deepseek-r1-0528-qwen3-8b,2,reasoning_03_syllogism,reasoning,True,37.1532,ok,False,0,ok
2026-03-01T13:09:06,deepseek/deepseek-r1-0528-qwen3-8b,2,reasoning_04_two_numbers,reasoning,False,39.8653,ok,False,0,need_two_numbers
2026-03-01T13:09:14,deepseek/deepseek-r1-0528-qwen3-8b,2,coding_01_median,coding,True,8.4451,ok,False,0,stdout=3 dur=0.071s expected=3
2026-03-01T13:09:38,deepseek/deepseek-r1-0528-qwen3-8b,2,coding_02_palindrome,coding,True,23.4289,ok,False,0,stdout=True dur=0.069s expected=True
2026-03-01T13:10:18,deepseek/deepseek-r1-0528-qwen3-8b,2,tooluse_01_calc,tooluse,False,40.5441,ok,False,0,no_number_found
2026-03-01T13:10:56,deepseek/deepseek-r1-0528-qwen3-8b,2,tooluse_02_kv,tooluse,True,38.2379,ok,True,1,ok
2026-03-01T13:11:36,deepseek/deepseek-r1-0528-qwen3-8b,3,reasoning_01_discount,reasoning,False,40.0322,ok,False,0,no_number_found
2026-03-01T13:11:51,deepseek/deepseek-r1-0528-qwen3-8b,3,reasoning_02_split,reasoning,True,14.9162,ok,False,0,got=42.0 expected=42.0 diff=0.0 tol=1e-06
2026-03-01T13:12:31,deepseek/deepseek-r1-0528-qwen3-8b,3,reasoning_03_syllogism,reasoning,False,39.9938,ok,False,0,missing=['yes']
2026-03-01T13:13:03,deepseek/deepseek-r1-0528-qwen3-8b,3,reasoning_04_two_numbers,reasoning,True,31.8699,ok,False,0,"got=(7.0,4.0) expected=(7.0,4.0) tol=1e-06"
2026-03-01T13:13:12,deepseek/deepseek-r1-0528-qwen3-8b,3,coding_01_median,coding,True,8.5706,ok,False,0,stdout=3 dur=0.068s expected=3
2026-03-01T13:13:27,deepseek/deepseek-r1-0528-qwen3-8b,3,coding_02_palindrome,coding,True,15.5571,ok,False,0,stdout=True dur=0.068s expected=True
2026-03-01T13:16:03,deepseek/deepseek-r1-0528-qwen3-8b,3,tooluse_01_calc,tooluse,True,155.9182,ok,True,4,got=162.0 expected=162 diff=0.0 tol=1e-06
2026-03-01T13:16:50,deepseek/deepseek-r1-0528-qwen3-8b,3,tooluse_02_kv,tooluse,True,47.0622,ok,True,4,ok
2026-03-01T13:17:01,google/gemma-3-4b,1,reasoning_01_discount,reasoning,True,0.4473,ok,False,0,got=80.0 expected=80.0 diff=0.0 tol=1e-06
2026-03-01T13:17:01,google/gemma-3-4b,1,reasoning_02_split,reasoning,True,0.3745,ok,False,0,got=42.0 expected=42.0 diff=0.0 tol=1e-06
2026-03-01T13:17:02,google/gemma-3-4b,1,reasoning_03_syllogism,reasoning,True,0.3732,ok,False,0,ok
2026-03-01T13:17:11,google/gemma-3-4b,1,reasoning_04_two_numbers,reasoning,False,9.8145,ok,False,0,"got=(11.0,3.0) expected=(7.0,4.0) tol=1e-06"
2026-03-01T13:17:14,google/gemma-3-4b,1,coding_01_median,coding,True,2.9039,ok,False,0,stdout=3 dur=0.074s expected=3
2026-03-01T13:17:16,google/gemma-3-4b,1,coding_02_palindrome,coding,True,1.8527,ok,False,0,stdout=True dur=0.068s expected=True
2026-03-01T13:17:19,google/gemma-3-4b,1,tooluse_01_calc,tooluse,True,3.0139,ok,True,1,got=162.0 expected=162 diff=0.0 tol=1e-06
2026-03-01T13:17:21,google/gemma-3-4b,1,tooluse_02_kv,tooluse,True,1.4598,ok,True,1,ok
2026-03-01T13:17:21,google/gemma-3-4b,2,reasoning_01_discount,reasoning,True,0.4174,ok,False,0,got=80.0 expected=80.0 diff=0.0 tol=1e-06
2026-03-01T13:17:22,google/gemma-3-4b,2,reasoning_02_split,reasoning,True,0.363,ok,False,0,got=42.0 expected=42.0 diff=0.0 tol=1e-06
2026-03-01T13:17:22,google/gemma-3-4b,2,reasoning_03_syllogism,reasoning,True,0.3729,ok,False,0,ok
2026-03-01T13:17:28,google/gemma-3-4b,2,reasoning_04_two_numbers,reasoning,False,6.3228,ok,False,0,"got=(11.0,3.0) expected=(7.0,4.0) tol=1e-06"
2026-03-01T13:17:31,google/gemma-3-4b,2,coding_01_median,coding,True,2.6716,ok,False,0,stdout=3 dur=0.068s expected=3
2026-03-01T13:17:33,google/gemma-3-4b,2,coding_02_palindrome,coding,True,2.2311,ok,False,0,stdout=True dur=0.067s expected=True
2026-03-01T13:17:36,google/gemma-3-4b,2,tooluse_01_calc,tooluse,True,2.9787,ok,True,1,got=162.0 expected=162 diff=0.0 tol=1e-06
2026-03-01T13:17:38,google/gemma-3-4b,2,tooluse_02_kv,tooluse,True,1.4635,ok,True,1,ok
2026-03-01T13:17:38,google/gemma-3-4b,3,reasoning_01_discount,reasoning,True,0.3942,ok,False,0,got=80.0 expected=80.0 diff=0.0 tol=1e-06
2026-03-01T13:17:39,google/gemma-3-4b,3,reasoning_02_split,reasoning,True,0.3556,ok,False,0,got=42.0 expected=42.0 diff=0.0 tol=1e-06
2026-03-01T13:17:39,google/gemma-3-4b,3,reasoning_03_syllogism,reasoning,True,0.3971,ok,False,0,ok
2026-03-01T13:17:40,google/gemma-3-4b,3,reasoning_04_two_numbers,reasoning,False,1.2016,ok,False,0,"got=(11.0,3.0) expected=(7.0,4.0) tol=1e-06"
2026-03-01T13:17:43,google/gemma-3-4b,3,coding_01_median,coding,True,2.7571,ok,False,0,stdout=3 dur=0.069s expected=3
2026-03-01T13:17:45,google/gemma-3-4b,3,coding_02_palindrome,coding,False,2.221,ok,False,0,stdout=False dur=0.068s expected=True
2026-03-01T13:17:48,google/gemma-3-4b,3,tooluse_01_calc,tooluse,True,2.9324,ok,True,1,got=162.0 expected=162 diff=0.0 tol=1e-06
2026-03-01T13:17:50,google/gemma-3-4b,3,tooluse_02_kv,tooluse,True,1.4557,ok,True,1,ok
